image_id,file,observation_id,organ_category,ground_truth_species,bioclip_prediction,bioclip_score,bioclip_top5,bioclip_correct,bioclip_top5_correct,dinov3_prediction,dinov3_score,dinov3_top5,dinov3_correct,dinov3_top5_correct,gpt_5_4_prediction,gpt_5_4_score,gpt_5_4_top5,gpt_5_4_correct,gpt_5_4_top5_correct,gemini_flash_lite_prediction,gemini_flash_lite_score,gemini_flash_lite_top5,gemini_flash_lite_correct,gemini_flash_lite_top5_correct,vernacular,family,organ_detail,subview,thumbnail_url,image_url,creator,license,observation_image_count,correct_count,correctness_pattern,prediction_unique_count,all_predictions_same,embedding_predictions_agree,vlm_predictions_agree,bucket_memberships
baskauf/27143,baskauf_27143.jpg,ind-baskauf/27131,twig,Yucca filamentosa,Yucca filamentosa,0.77829295,"[{""species"": ""Yucca filamentosa"", ""confidence"": 0.7782929539680481}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.11935509741306305}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 0.02663172036409378}, {""species"": ""Cornus florida"", ""confidence"": 0.020740805193781853}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 0.01615295372903347}]",True,True,Juglans nigra,0.30233382,"[{""species"": ""Juglans nigra"", ""confidence"": 0.30233381627389555}, {""species"": ""Ulmus rubra"", ""confidence"": 0.2091128138666985}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.07681042940013247}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 0.05925190711508269}, {""species"": ""Carya ovata"", ""confidence"": 0.05798924830868675}]",False,False,Sambucus racemosa,0.42,"[{""species"": ""Sambucus racemosa"", ""confidence"": 0.42}, {""species"": ""Sambucus nigra"", ""confidence"": 0.27}, {""species"": ""Cornus amomum"", ""confidence"": 0.14}, {""species"": ""Viburnum lantanoides"", ""confidence"": 0.1}, {""species"": ""Cornus sericea"", ""confidence"": 0.08}]",False,False,Rhus glabra,0.7,"[{""species"": ""Rhus glabra"", ""confidence"": 0.7}, {""species"": ""Rhus aromatica"", ""confidence"": 0.6}, {""species"": ""Rhus copallinum"", ""confidence"": 0.5}, {""species"": ""Toxicodendron radicans"", ""confidence"": 0.4}, {""species"": ""Cornus racemosa"", ""confidence"": 0.3}]",False,False,Adam's needle,Agavaceae,twig,orientation of petioles,https://bioimages.vanderbilt.edu/tn/baskauf/tyufl2-tw27143.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gyufl2-tw27143.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,4,1,1000,4,False,False,False,bioclip_only_correct|embedding_disagreement
baskauf/32255,baskauf_32255.jpg,ind-baskauf/32253,whole tree (or vine),Rhus aromatica,Rhus aromatica,0.98762673,"[{""species"": ""Rhus aromatica"", ""confidence"": 0.9876267313957214}, {""species"": ""Lindera benzoin"", ""confidence"": 0.009682351723313332}, {""species"": ""Sassafras albidum"", ""confidence"": 0.0014848366845399141}, {""species"": ""Rhus copallinum"", ""confidence"": 0.0007947758422233164}, {""species"": ""Rhus glabra"", ""confidence"": 0.00010756121628219262}]",True,True,Sassafras albidum,0.72278278,"[{""species"": ""Sassafras albidum"", ""confidence"": 0.7227827760946169}, {""species"": ""Dirca palustris"", ""confidence"": 0.05661779005064447}, {""species"": ""Rhus aromatica"", ""confidence"": 0.04030446124095617}, {""species"": ""Tilia americana"", ""confidence"": 0.026616871388034515}, {""species"": ""Carpinus caroliniana"", ""confidence"": 0.01643661529878713}]",False,True,Lindera benzoin,0.87,"[{""species"": ""Lindera benzoin"", ""confidence"": 0.87}, {""species"": ""Dirca palustris"", ""confidence"": 0.46}, {""species"": ""Hamamelis virginiana"", ""confidence"": 0.14}, {""species"": ""Cornus amomum"", ""confidence"": 0.09}, {""species"": ""Staphylea trifolia"", ""confidence"": 0.06}]",False,False,Lindera benzoin,0.7,"[{""species"": ""Lindera benzoin"", ""confidence"": 0.7}, {""species"": ""Hamamelis virginiana"", ""confidence"": 0.6}, {""species"": ""Cornus racemosa"", ""confidence"": 0.5}, {""species"": ""Cornus sericea"", ""confidence"": 0.4}, {""species"": ""Ilex verticillata"", ""confidence"": 0.3}]",False,False,fragrant sumac,Anacardiaceae,whole tree (or vine),winter,https://bioimages.vanderbilt.edu/tn/baskauf/trhar4-wpin-bloom32255.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/grhar4-wpin-bloom32255.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,2,1,1000,3,False,False,True,bioclip_only_correct|embedding_disagreement
baskauf/32257,baskauf_32257.jpg,ind-baskauf/32253,inflorescence,Rhus aromatica,Rhus aromatica,0.81545663,"[{""species"": ""Rhus aromatica"", ""confidence"": 0.8154566287994385}, {""species"": ""Lindera benzoin"", ""confidence"": 0.18195296823978424}, {""species"": ""Rhus copallinum"", ""confidence"": 0.0013892281567677855}, {""species"": ""Sassafras albidum"", ""confidence"": 0.001081931870430708}, {""species"": ""Ilex verticillata"", ""confidence"": 3.702167305164039e-05}]",True,True,Sassafras albidum,0.20575655,"[{""species"": ""Sassafras albidum"", ""confidence"": 0.20575654745258448}, {""species"": ""Ulmus americana"", ""confidence"": 0.14604134051870643}, {""species"": ""Sorbus americana"", ""confidence"": 0.060388951818890285}, {""species"": ""Toxicodendron radicans"", ""confidence"": 0.048975111890728854}, {""species"": ""Lindera benzoin"", ""confidence"": 0.04728655129259912}]",False,False,Acer platanoides,0.74,"[{""species"": ""Acer platanoides"", ""confidence"": 0.74}, {""species"": ""Acer saccharum"", ""confidence"": 0.46}, {""species"": ""Acer nigrum"", ""confidence"": 0.28}, {""species"": ""Acer rubrum"", ""confidence"": 0.08}, {""species"": ""Acer negundo"", ""confidence"": 0.04}]",False,False,Cephalanthus occidentalis,0.8,"[{""species"": ""Cephalanthus occidentalis"", ""confidence"": 0.8}, {""species"": ""Lindera benzoin"", ""confidence"": 0.6}, {""species"": ""Hamamelis virginiana"", ""confidence"": 0.5}, {""species"": ""Staphylea trifolia"", ""confidence"": 0.4}, {""species"": ""Dirca palustris"", ""confidence"": 0.3}]",False,False,fragrant sumac,Anacardiaceae,inflorescence,whole - unspecified,https://bioimages.vanderbilt.edu/tn/baskauf/trhar4-fl32257.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/grhar4-fl32257.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,2,1,1000,4,False,False,False,bioclip_only_correct|embedding_disagreement
baskauf/32768,baskauf_32768.jpg,ind-baskauf/32766,leaf,Pyrus calleryana,Rhus copallinum,0.68902433,"[{""species"": ""Rhus copallinum"", ""confidence"": 0.6890243291854858}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.22369344532489777}, {""species"": ""Pyrus calleryana"", ""confidence"": 0.08229222148656845}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 0.002815885003656149}, {""species"": ""Rhus aromatica"", ""confidence"": 0.0004893274162895977}]",False,True,Pyrus calleryana,0.96457867,"[{""species"": ""Pyrus calleryana"", ""confidence"": 0.9645786660799699}, {""species"": ""Carya ovata"", ""confidence"": 0.006046284219598596}, {""species"": ""Tilia americana"", ""confidence"": 0.005114409194397542}, {""species"": ""Castanea dentata"", ""confidence"": 0.0027013118855928656}, {""species"": ""Ulmus rubra"", ""confidence"": 0.0021333590313953213}]",True,True,Fagus grandifolia,0.42,"[{""species"": ""Fagus grandifolia"", ""confidence"": 0.42}, {""species"": ""Hamamelis virginiana"", ""confidence"": 0.23}, {""species"": ""Viburnum lantanoides"", ""confidence"": 0.16}, {""species"": ""Tilia americana"", ""confidence"": 0.1}, {""species"": ""Acer saccharum"", ""confidence"": 0.07}]",False,False,Lonicera morrowii,0.7,"[{""species"": ""Lonicera morrowii"", ""confidence"": 0.7}, {""species"": ""Rhus glabra"", ""confidence"": 0.6}, {""species"": ""Cornus racemosa"", ""confidence"": 0.5}, {""species"": ""Sambucus nigra"", ""confidence"": 0.4}, {""species"": ""Viburnum opulus"", ""confidence"": 0.3}]",False,False,Callery pear,Rosaceae,leaf,margin of upper + lower surface,https://bioimages.vanderbilt.edu/tn/baskauf/tpyca80lfmargin-micro32768.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gpyca80lfmargin-micro32768.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,2,1,0100,4,False,False,False,embedding_disagreement
baskauf/32770,baskauf_32770.jpg,ind-baskauf/32766,leaf,Pyrus calleryana,Amelanchier arborea,0.9999696,"[{""species"": ""Amelanchier arborea"", ""confidence"": 0.9999696016311646}, {""species"": ""Sorbus americana"", ""confidence"": 8.93950436875457e-06}, {""species"": ""Ostrya virginiana"", ""confidence"": 8.93950436875457e-06}, {""species"": ""Viburnum lantanoides"", ""confidence"": 5.422083631856367e-06}, {""species"": ""Carpinus caroliniana"", ""confidence"": 2.260260771436151e-06}]",False,False,Pyrus calleryana,0.50827469,"[{""species"": ""Pyrus calleryana"", ""confidence"": 0.5082746858968591}, {""species"": ""Ulmus rubra"", ""confidence"": 0.24374590533874563}, {""species"": ""Carya ovata"", ""confidence"": 0.16688876340776138}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.016466999685464914}, {""species"": ""Toxicodendron radicans"", ""confidence"": 0.011039185187809192}]",True,True,Fagus grandifolia,0.42,"[{""species"": ""Fagus grandifolia"", ""confidence"": 0.42}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.22}, {""species"": ""Carpinus caroliniana"", ""confidence"": 0.14}, {""species"": ""Betula lenta"", ""confidence"": 0.11}, {""species"": ""Betula alleghaniensis"", ""confidence"": 0.09}]",False,False,Lonicera morrowii,0.7,"[{""species"": ""Lonicera morrowii"", ""confidence"": 0.7}, {""species"": ""Rhus glabra"", ""confidence"": 0.6}, {""species"": ""Sambucus nigra"", ""confidence"": 0.5}, {""species"": ""Sambucus racemosa"", ""confidence"": 0.4}, {""species"": ""Cornus racemosa"", ""confidence"": 0.3}]",False,False,Callery pear,Rosaceae,leaf,margin of upper + lower surface,https://bioimages.vanderbilt.edu/tn/baskauf/tpyca80lfmargin-micro32770.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gpyca80lfmargin-micro32770.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,2,1,0100,4,False,False,False,embedding_disagreement
baskauf/37287,baskauf_37287.jpg,ind-baskauf/37284,bark,Betula lenta,Prunus serotina,0.83887666,"[{""species"": ""Prunus serotina"", ""confidence"": 0.8388766646385193}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.11352960765361786}, {""species"": ""Ilex verticillata"", ""confidence"": 0.01741032861173153}, {""species"": ""Fagus grandifolia"", ""confidence"": 0.010559898801147938}, {""species"": ""Betula lenta"", ""confidence"": 0.008224057964980602}]",False,True,Betula alleghaniensis,0.23740053,"[{""species"": ""Betula alleghaniensis"", ""confidence"": 0.23740052735976205}, {""species"": ""Betula lenta"", ""confidence"": 0.23681325202927672}, {""species"": ""Prunus serotina"", ""confidence"": 0.12897054767211183}, {""species"": ""Juglans cinerea"", ""confidence"": 0.0786562420968721}, {""species"": ""Pinus strobus"", ""confidence"": 0.06082156391509867}]",False,True,Betula lenta,0.44,"[{""species"": ""Betula lenta"", ""confidence"": 0.44}, {""species"": ""Prunus pensylvanica"", ""confidence"": 0.23}, {""species"": ""Prunus serotina"", ""confidence"": 0.15}, {""species"": ""Populus tremuloides"", ""confidence"": 0.11}, {""species"": ""Betula papyrifera"", ""confidence"": 0.08}]",True,True,Betula lenta,0.7,"[{""species"": ""Betula lenta"", ""confidence"": 0.7}, {""species"": ""Betula papyrifera"", ""confidence"": 0.6}, {""species"": ""Carpinus caroliniana"", ""confidence"": 0.5}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.4}, {""species"": ""Acer saccharum"", ""confidence"": 0.3}]",True,True,sweet birch,Betulaceae,bark,of a medium tree or large branch,https://bioimages.vanderbilt.edu/tn/baskauf/tbele--br37287.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gbele--br37287.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,3,2,0011,3,False,False,True,bioclip_wrong_vlm_rescue|bioclip_and_dino_wrong|embedding_disagreement
baskauf/37293,baskauf_37293.jpg,ind-baskauf/37284,bark,Betula lenta,Betula alleghaniensis,0.93834269,"[{""species"": ""Betula alleghaniensis"", ""confidence"": 0.9383426904678345}, {""species"": ""Ilex verticillata"", ""confidence"": 0.017186345532536507}, {""species"": ""Betula lenta"", ""confidence"": 0.017186345532536507}, {""species"": ""Prunus serotina"", ""confidence"": 0.010424045845866203}, {""species"": ""Sorbus americana"", ""confidence"": 0.00811825506389141}]",False,True,Prunus serotina,0.21063469,"[{""species"": ""Prunus serotina"", ""confidence"": 0.2106346877550127}, {""species"": ""Pinus strobus"", ""confidence"": 0.20460346164605833}, {""species"": ""Juglans cinerea"", ""confidence"": 0.10381991365213765}, {""species"": ""Fagus grandifolia"", ""confidence"": 0.05201958085956597}, {""species"": ""Acer rubrum"", ""confidence"": 0.03764960288944915}]",False,False,Prunus serotina,0.63,"[{""species"": ""Prunus serotina"", ""confidence"": 0.63}, {""species"": ""Prunus pensylvanica"", ""confidence"": 0.57}, {""species"": ""Prunus virginiana"", ""confidence"": 0.34}, {""species"": ""Betula lenta"", ""confidence"": 0.18}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.11}]",False,True,Carpinus caroliniana,0.6,"[{""species"": ""Carpinus caroliniana"", ""confidence"": 0.6}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.5}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.4}, {""species"": ""Betula papyrifera"", ""confidence"": 0.3}, {""species"": ""Acer rubrum"", ""confidence"": 0.2}]",False,False,sweet birch,Betulaceae,bark,of a small tree or small branch,https://bioimages.vanderbilt.edu/tn/baskauf/tbele--brsmall37293.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gbele--brsmall37293.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,3,0,0000,3,False,False,False,all_four_wrong|bioclip_and_dino_wrong|embedding_disagreement
baskauf/37296,baskauf_37296.jpg,ind-baskauf/37284,twig,Betula lenta,Amelanchier arborea,0.61507678,"[{""species"": ""Amelanchier arborea"", ""confidence"": 0.6150767803192139}, {""species"": ""Sorbus americana"", ""confidence"": 0.22627413272857666}, {""species"": ""Betula alleghaniensis"", ""confidence"": 0.1372421830892563}, {""species"": ""Betula lenta"", ""confidence"": 0.012765510939061642}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.004144354723393917}]",False,True,Rhus aromatica,0.2114889,"[{""species"": ""Rhus aromatica"", ""confidence"": 0.21148890361657002}, {""species"": ""Prunus serotina"", ""confidence"": 0.20641949361530312}, {""species"": ""Cercis canadensis"", ""confidence"": 0.08236292232138583}, {""species"": ""Carpinus caroliniana"", ""confidence"": 0.044158821316706655}, {""species"": ""Cornus amomum"", ""confidence"": 0.0438364160724922}]",False,False,Ostrya virginiana,0.42,"[{""species"": ""Ostrya virginiana"", ""confidence"": 0.42}, {""species"": ""Betula lenta"", ""confidence"": 0.24}, {""species"": ""Carpinus caroliniana"", ""confidence"": 0.14}, {""species"": ""Fagus grandifolia"", ""confidence"": 0.11}, {""species"": ""Prunus pensylvanica"", ""confidence"": 0.08}]",False,True,Carpinus caroliniana,0.7,"[{""species"": ""Carpinus caroliniana"", ""confidence"": 0.7}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.6}, {""species"": ""Betula lenta"", ""confidence"": 0.5}, {""species"": ""Acer saccharum"", ""confidence"": 0.4}, {""species"": ""Fagus grandifolia"", ""confidence"": 0.3}]",False,True,sweet birch,Betulaceae,twig,winter overall,https://bioimages.vanderbilt.edu/tn/baskauf/tbele--tw37296.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gbele--tw37296.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,3,0,0000,4,False,False,False,all_four_wrong|bioclip_and_dino_wrong|embedding_disagreement
baskauf/39140,baskauf_39140.jpg,ind-baskauf/39138,twig,Acer saccharum,Acer saccharum,0.98234326,"[{""species"": ""Acer saccharum"", ""confidence"": 0.9823432564735413}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 0.008498934097588062}, {""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.0024349854793399572}, {""species"": ""Fraxinus quadrangulata"", ""confidence"": 0.0018963685724884272}, {""species"": ""Fraxinus americana"", ""confidence"": 0.0018963685724884272}]",True,True,Ailanthus altissima,0.66808757,"[{""species"": ""Ailanthus altissima"", ""confidence"": 0.6680875739257616}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.04358976480151054}, {""species"": ""Pinus strobus"", ""confidence"": 0.040517778947153714}, {""species"": ""Fagus grandifolia"", ""confidence"": 0.032576427682280126}, {""species"": ""Quercus rubra"", ""confidence"": 0.029504258528020605}]",False,False,Magnolia acuminata,0.78,"[{""species"": ""Magnolia acuminata"", ""confidence"": 0.78}, {""species"": ""Tilia americana"", ""confidence"": 0.18}, {""species"": ""Fagus grandifolia"", ""confidence"": 0.08}, {""species"": ""Aesculus glabra"", ""confidence"": 0.04}, {""species"": ""Platanus occidentalis"", ""confidence"": 0.03}]",False,False,Fraxinus americana,0.7,"[{""species"": ""Fraxinus americana"", ""confidence"": 0.7}, {""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.65}, {""species"": ""Fraxinus quadrangulata"", ""confidence"": 0.6}, {""species"": ""Acer saccharum"", ""confidence"": 0.55}, {""species"": ""Ulmus americana"", ""confidence"": 0.5}]",False,True,sugar maple,Aceraceae,twig,close-up winter terminal bud,https://bioimages.vanderbilt.edu/tn/baskauf/tacsa3-twleaf-scar39140.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gacsa3-twleaf-scar39140.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,4,1,1000,4,False,False,False,bioclip_only_correct|embedding_disagreement
baskauf/39144,baskauf_39144.jpg,ind-baskauf/39138,twig,Acer saccharum,Acer saccharum,0.95025802,"[{""species"": ""Acer saccharum"", ""confidence"": 0.9502580165863037}, {""species"": ""Fraxinus quadrangulata"", ""confidence"": 0.013554702512919903}, {""species"": ""Sorbus americana"", ""confidence"": 0.011961983516812325}, {""species"": ""Quercus macrocarpa"", ""confidence"": 0.0044005680829286575}, {""species"": ""Fraxinus americana"", ""confidence"": 0.0044005680829286575}]",True,True,Ailanthus altissima,0.21073092,"[{""species"": ""Ailanthus altissima"", ""confidence"": 0.2107309239723193}, {""species"": ""Fagus grandifolia"", ""confidence"": 0.1258082853486872}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.08526625636286796}, {""species"": ""Juglans cinerea"", ""confidence"": 0.06326826522454827}, {""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.06080055590817095}]",False,False,Betula lenta,0.34,"[{""species"": ""Betula lenta"", ""confidence"": 0.34}, {""species"": ""Populus tremuloides"", ""confidence"": 0.21}, {""species"": ""Betula papyrifera"", ""confidence"": 0.18}, {""species"": ""Prunus pensylvanica"", ""confidence"": 0.13}, {""species"": ""Carpinus caroliniana"", ""confidence"": 0.09}]",False,False,Fraxinus americana,0.8,"[{""species"": ""Fraxinus americana"", ""confidence"": 0.8}, {""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.7}, {""species"": ""Fraxinus quadrangulata"", ""confidence"": 0.6}, {""species"": ""Ulmus americana"", ""confidence"": 0.5}, {""species"": ""Ulmus rubra"", ""confidence"": 0.4}]",False,False,sugar maple,Aceraceae,twig,close-up winter terminal bud,https://bioimages.vanderbilt.edu/tn/baskauf/tacsa3-twterm-bud39144.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gacsa3-twterm-bud39144.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,4,1,1000,4,False,False,False,bioclip_only_correct|embedding_disagreement
