representation,query_image_id,query_species,query_organ,scope,rank,neighbor_image_id,neighbor_species,neighbor_organ,neighbor_split,same_species,same_genus,same_observation,cosine_similarity
bioclip,baskauf/11037,Ulmus rubra,leaf,all,10,baskauf/15235,Ulmus americana,leaf,train,False,True,False,0.70487380027771
bioclip,baskauf/11037,Ulmus rubra,leaf,cross_observation,1,baskauf/15172,Ulmus rubra,leaf,train,True,True,False,0.8510153293609619
bioclip,baskauf/11037,Ulmus rubra,leaf,cross_observation,2,baskauf/15180,Ulmus rubra,twig,train,True,True,False,0.7774192094802856
bioclip,baskauf/11037,Ulmus rubra,leaf,cross_observation,3,baskauf/17959,Ulmus rubra,inflorescence,validation,True,True,False,0.7596074342727661
bioclip,baskauf/11037,Ulmus rubra,leaf,cross_observation,4,baskauf/15176,Ulmus rubra,leaf,train,True,True,False,0.7580176591873169
bioclip,baskauf/11037,Ulmus rubra,leaf,cross_observation,5,baskauf/19835,Ulmus rubra,fruit,train,True,True,False,0.7569773197174072
bioclip,baskauf/11037,Ulmus rubra,leaf,cross_observation,6,baskauf/11687,Ulmus americana,leaf,test,False,True,False,0.7240159511566162
bioclip,baskauf/11037,Ulmus rubra,leaf,cross_observation,7,baskauf/15227,Ulmus americana,leaf,train,False,True,False,0.7064189910888672
bioclip,baskauf/11037,Ulmus rubra,leaf,cross_observation,8,baskauf/15652,Ulmus americana,twig,train,False,True,False,0.7052783370018005
bioclip,baskauf/11037,Ulmus rubra,leaf,cross_observation,9,baskauf/15235,Ulmus americana,leaf,train,False,True,False,0.70487380027771
bioclip,baskauf/11037,Ulmus rubra,leaf,cross_observation,10,baskauf/15230,Ulmus americana,leaf,train,False,True,False,0.7038850784301758
bioclip,baskauf/11038,Ulmus rubra,leaf,all,1,baskauf/11037,Ulmus rubra,leaf,test,True,True,True,0.9203561544418335
bioclip,baskauf/11038,Ulmus rubra,leaf,all,2,baskauf/15172,Ulmus rubra,leaf,train,True,True,False,0.7777361869812012
bioclip,baskauf/11038,Ulmus rubra,leaf,all,3,baskauf/19835,Ulmus rubra,fruit,train,True,True,False,0.7341979146003723
bioclip,baskauf/11038,Ulmus rubra,leaf,all,4,baskauf/15176,Ulmus rubra,leaf,train,True,True,False,0.7214312553405762
bioclip,baskauf/11038,Ulmus rubra,leaf,all,5,baskauf/15180,Ulmus rubra,twig,train,True,True,False,0.712975800037384
bioclip,baskauf/11038,Ulmus rubra,leaf,all,6,baskauf/19886,Ulmus rubra,fruit,train,True,True,False,0.695918083190918
bioclip,baskauf/11038,Ulmus rubra,leaf,all,7,baskauf/17959,Ulmus rubra,inflorescence,validation,True,True,False,0.6837812066078186
bioclip,baskauf/11038,Ulmus rubra,leaf,all,8,baskauf/15230,Ulmus americana,leaf,train,False,True,False,0.6747735738754272
bioclip,baskauf/11038,Ulmus rubra,leaf,all,9,baskauf/15175,Ulmus rubra,leaf,train,True,True,False,0.6602911353111267
bioclip,baskauf/11038,Ulmus rubra,leaf,all,10,baskauf/11689,Ulmus americana,leaf,test,False,True,False,0.6561909914016724
bioclip,baskauf/11038,Ulmus rubra,leaf,cross_observation,1,baskauf/15172,Ulmus rubra,leaf,train,True,True,False,0.7777361869812012
bioclip,baskauf/11038,Ulmus rubra,leaf,cross_observation,2,baskauf/19835,Ulmus rubra,fruit,train,True,True,False,0.7341979146003723
bioclip,baskauf/11038,Ulmus rubra,leaf,cross_observation,3,baskauf/15176,Ulmus rubra,leaf,train,True,True,False,0.7214312553405762
bioclip,baskauf/11038,Ulmus rubra,leaf,cross_observation,4,baskauf/15180,Ulmus rubra,twig,train,True,True,False,0.712975800037384
bioclip,baskauf/11038,Ulmus rubra,leaf,cross_observation,5,baskauf/19886,Ulmus rubra,fruit,train,True,True,False,0.695918083190918
bioclip,baskauf/11038,Ulmus rubra,leaf,cross_observation,6,baskauf/17959,Ulmus rubra,inflorescence,validation,True,True,False,0.6837812066078186
bioclip,baskauf/11038,Ulmus rubra,leaf,cross_observation,7,baskauf/15230,Ulmus americana,leaf,train,False,True,False,0.6747735738754272
bioclip,baskauf/11038,Ulmus rubra,leaf,cross_observation,8,baskauf/15175,Ulmus rubra,leaf,train,True,True,False,0.6602911353111267
bioclip,baskauf/11038,Ulmus rubra,leaf,cross_observation,9,baskauf/11689,Ulmus americana,leaf,test,False,True,False,0.6561909914016724
bioclip,baskauf/11038,Ulmus rubra,leaf,cross_observation,10,baskauf/15235,Ulmus americana,leaf,train,False,True,False,0.6522390246391296
bioclip,baskauf/11064,Populus deltoides,fruit,all,1,baskauf/11054,Populus deltoides,fruit,train,True,True,False,0.887590765953064
bioclip,baskauf/11064,Populus deltoides,fruit,all,2,baskauf/11070,Populus deltoides,leaf,test,True,True,True,0.8518795967102051
bioclip,baskauf/11064,Populus deltoides,fruit,all,3,baskauf/90804,Populus deltoides,whole tree (or vine),train,True,True,False,0.8252450227737427
bioclip,baskauf/11064,Populus deltoides,fruit,all,4,baskauf/11053,Populus deltoides,fruit,train,True,True,False,0.8154269456863403
bioclip,baskauf/11064,Populus deltoides,fruit,all,5,baskauf/15346,Populus deltoides,twig,train,True,True,False,0.8086345791816711
bioclip,baskauf/11064,Populus deltoides,fruit,all,6,baskauf/15335,Populus deltoides,whole tree (or vine),train,True,True,False,0.8052384257316589
bioclip,baskauf/11064,Populus deltoides,fruit,all,7,baskauf/15343,Populus deltoides,leaf,train,True,True,False,0.7944290637969971
bioclip,baskauf/11064,Populus deltoides,fruit,all,8,baskauf/11066,Populus deltoides,bark,test,True,True,True,0.7643712162971497
bioclip,baskauf/11064,Populus deltoides,fruit,all,9,baskauf/15347,Populus deltoides,twig,train,True,True,False,0.7517690658569336
bioclip,baskauf/11064,Populus deltoides,fruit,all,10,baskauf/15339,Populus deltoides,leaf,train,True,True,False,0.7254897356033325
bioclip,baskauf/11064,Populus deltoides,fruit,cross_observation,1,baskauf/11054,Populus deltoides,fruit,train,True,True,False,0.887590765953064
bioclip,baskauf/11064,Populus deltoides,fruit,cross_observation,2,baskauf/90804,Populus deltoides,whole tree (or vine),train,True,True,False,0.8252450227737427
bioclip,baskauf/11064,Populus deltoides,fruit,cross_observation,3,baskauf/11053,Populus deltoides,fruit,train,True,True,False,0.8154269456863403
bioclip,baskauf/11064,Populus deltoides,fruit,cross_observation,4,baskauf/15346,Populus deltoides,twig,train,True,True,False,0.8086345791816711
bioclip,baskauf/11064,Populus deltoides,fruit,cross_observation,5,baskauf/15335,Populus deltoides,whole tree (or vine),train,True,True,False,0.8052384257316589
bioclip,baskauf/11064,Populus deltoides,fruit,cross_observation,6,baskauf/15343,Populus deltoides,leaf,train,True,True,False,0.7944290637969971
bioclip,baskauf/11064,Populus deltoides,fruit,cross_observation,7,baskauf/15347,Populus deltoides,twig,train,True,True,False,0.7517690658569336
bioclip,baskauf/11064,Populus deltoides,fruit,cross_observation,8,baskauf/15339,Populus deltoides,leaf,train,True,True,False,0.7254897356033325
bioclip,baskauf/11064,Populus deltoides,fruit,cross_observation,9,baskauf/31433,Populus deltoides,inflorescence,train,True,True,False,0.6975388526916504
bioclip,baskauf/11064,Populus deltoides,fruit,cross_observation,10,baskauf/31457,Populus deltoides,inflorescence,validation,True,True,False,0.6916710138320923
bioclip,baskauf/11066,Populus deltoides,bark,all,1,baskauf/90804,Populus deltoides,whole tree (or vine),train,True,True,False,0.8721678256988525
bioclip,baskauf/11066,Populus deltoides,bark,all,2,baskauf/11070,Populus deltoides,leaf,test,True,True,True,0.8082376718521118
bioclip,baskauf/11066,Populus deltoides,bark,all,3,baskauf/11054,Populus deltoides,fruit,train,True,True,False,0.7676860094070435
bioclip,baskauf/11066,Populus deltoides,bark,all,4,baskauf/11064,Populus deltoides,fruit,test,True,True,True,0.7643712162971497
bioclip,baskauf/11066,Populus deltoides,bark,all,5,baskauf/15343,Populus deltoides,leaf,train,True,True,False,0.7590397596359253
bioclip,baskauf/11066,Populus deltoides,bark,all,6,baskauf/15346,Populus deltoides,twig,train,True,True,False,0.7546792030334473
bioclip,baskauf/11066,Populus deltoides,bark,all,7,baskauf/15335,Populus deltoides,whole tree (or vine),train,True,True,False,0.7386313080787659
bioclip,baskauf/11066,Populus deltoides,bark,all,8,baskauf/11053,Populus deltoides,fruit,train,True,True,False,0.7364656925201416
bioclip,baskauf/11066,Populus deltoides,bark,all,9,baskauf/15339,Populus deltoides,leaf,train,True,True,False,0.6769702434539795
bioclip,baskauf/11066,Populus deltoides,bark,all,10,baskauf/90802,Populus deltoides,whole tree (or vine),train,True,True,False,0.6665208339691162
bioclip,baskauf/11066,Populus deltoides,bark,cross_observation,1,baskauf/90804,Populus deltoides,whole tree (or vine),train,True,True,False,0.8721678256988525
bioclip,baskauf/11066,Populus deltoides,bark,cross_observation,2,baskauf/11054,Populus deltoides,fruit,train,True,True,False,0.7676860094070435
bioclip,baskauf/11066,Populus deltoides,bark,cross_observation,3,baskauf/15343,Populus deltoides,leaf,train,True,True,False,0.7590397596359253
bioclip,baskauf/11066,Populus deltoides,bark,cross_observation,4,baskauf/15346,Populus deltoides,twig,train,True,True,False,0.7546792030334473
bioclip,baskauf/11066,Populus deltoides,bark,cross_observation,5,baskauf/15335,Populus deltoides,whole tree (or vine),train,True,True,False,0.7386313080787659
bioclip,baskauf/11066,Populus deltoides,bark,cross_observation,6,baskauf/11053,Populus deltoides,fruit,train,True,True,False,0.7364656925201416
bioclip,baskauf/11066,Populus deltoides,bark,cross_observation,7,baskauf/15339,Populus deltoides,leaf,train,True,True,False,0.6769702434539795
bioclip,baskauf/11066,Populus deltoides,bark,cross_observation,8,baskauf/90802,Populus deltoides,whole tree (or vine),train,True,True,False,0.6665208339691162
bioclip,baskauf/11066,Populus deltoides,bark,cross_observation,9,baskauf/15347,Populus deltoides,twig,train,True,True,False,0.6637946367263794
bioclip,baskauf/11066,Populus deltoides,bark,cross_observation,10,baskauf/90737,Quercus rubra,whole tree (or vine),train,False,False,False,0.6452495455741882
bioclip,baskauf/11070,Populus deltoides,leaf,all,1,baskauf/15346,Populus deltoides,twig,train,True,True,False,0.864152193069458
bioclip,baskauf/11070,Populus deltoides,leaf,all,2,baskauf/15343,Populus deltoides,leaf,train,True,True,False,0.8592527508735657
bioclip,baskauf/11070,Populus deltoides,leaf,all,3,baskauf/11064,Populus deltoides,fruit,test,True,True,True,0.8518795967102051
bioclip,baskauf/11070,Populus deltoides,leaf,all,4,baskauf/90804,Populus deltoides,whole tree (or vine),train,True,True,False,0.8408130407333374
bioclip,baskauf/11070,Populus deltoides,leaf,all,5,baskauf/15339,Populus deltoides,leaf,train,True,True,False,0.8372087478637695
bioclip,baskauf/11070,Populus deltoides,leaf,all,6,baskauf/11054,Populus deltoides,fruit,train,True,True,False,0.8280465006828308
bioclip,baskauf/11070,Populus deltoides,leaf,all,7,baskauf/11066,Populus deltoides,bark,test,True,True,True,0.8082376718521118
bioclip,baskauf/11070,Populus deltoides,leaf,all,8,baskauf/11053,Populus deltoides,fruit,train,True,True,False,0.7678543329238892
bioclip,baskauf/11070,Populus deltoides,leaf,all,9,baskauf/15347,Populus deltoides,twig,train,True,True,False,0.7631142139434814
bioclip,baskauf/11070,Populus deltoides,leaf,all,10,baskauf/15335,Populus deltoides,whole tree (or vine),train,True,True,False,0.7573367953300476
bioclip,baskauf/11070,Populus deltoides,leaf,cross_observation,1,baskauf/15346,Populus deltoides,twig,train,True,True,False,0.864152193069458
bioclip,baskauf/11070,Populus deltoides,leaf,cross_observation,2,baskauf/15343,Populus deltoides,leaf,train,True,True,False,0.8592527508735657
bioclip,baskauf/11070,Populus deltoides,leaf,cross_observation,3,baskauf/90804,Populus deltoides,whole tree (or vine),train,True,True,False,0.8408130407333374
bioclip,baskauf/11070,Populus deltoides,leaf,cross_observation,4,baskauf/15339,Populus deltoides,leaf,train,True,True,False,0.8372087478637695
bioclip,baskauf/11070,Populus deltoides,leaf,cross_observation,5,baskauf/11054,Populus deltoides,fruit,train,True,True,False,0.8280465006828308
bioclip,baskauf/11070,Populus deltoides,leaf,cross_observation,6,baskauf/11053,Populus deltoides,fruit,train,True,True,False,0.7678543329238892
bioclip,baskauf/11070,Populus deltoides,leaf,cross_observation,7,baskauf/15347,Populus deltoides,twig,train,True,True,False,0.7631142139434814
bioclip,baskauf/11070,Populus deltoides,leaf,cross_observation,8,baskauf/15335,Populus deltoides,whole tree (or vine),train,True,True,False,0.7573367953300476
bioclip,baskauf/11070,Populus deltoides,leaf,cross_observation,9,baskauf/90802,Populus deltoides,whole tree (or vine),train,True,True,False,0.6798192262649536
bioclip,baskauf/11070,Populus deltoides,leaf,cross_observation,10,baskauf/31433,Populus deltoides,inflorescence,train,True,True,False,0.6630350947380066
bioclip,baskauf/11449,Betula alleghaniensis,bark,all,1,baskauf/11698,Betula lenta,bark,validation,False,True,False,0.8822730779647827
bioclip,baskauf/11449,Betula alleghaniensis,bark,all,2,baskauf/11515,Betula alleghaniensis,whole tree (or vine),train,True,True,False,0.7979145050048828
bioclip,baskauf/11449,Betula alleghaniensis,bark,all,3,baskauf/11516,Betula alleghaniensis,bark,train,True,True,False,0.7547950744628906
bioclip,baskauf/11449,Betula alleghaniensis,bark,all,4,baskauf/11511,Betula alleghaniensis,leaf,train,True,True,False,0.7389483451843262
bioclip,baskauf/11449,Betula alleghaniensis,bark,all,5,baskauf/11719,Betula alleghaniensis,bark,train,True,True,False,0.7057323455810547
bioclip,baskauf/11449,Betula alleghaniensis,bark,all,6,baskauf/15696,Carpinus caroliniana,leaf,train,False,False,False,0.7036846876144409
bioclip,baskauf/11449,Betula alleghaniensis,bark,all,7,baskauf/15691,Carpinus caroliniana,twig,train,False,False,False,0.692889928817749
bioclip,baskauf/11449,Betula alleghaniensis,bark,all,8,baskauf/38144,Betula lenta,leaf,train,False,True,False,0.6882166266441345
bioclip,baskauf/11449,Betula alleghaniensis,bark,all,9,baskauf/38140,Betula lenta,leaf,train,False,True,False,0.6739693284034729
bioclip,baskauf/11449,Betula alleghaniensis,bark,all,10,baskauf/12037,Carpinus caroliniana,leaf,train,False,False,False,0.631573498249054
bioclip,baskauf/11449,Betula alleghaniensis,bark,cross_observation,1,baskauf/11698,Betula lenta,bark,validation,False,True,False,0.8822730779647827
bioclip,baskauf/11449,Betula alleghaniensis,bark,cross_observation,2,baskauf/11515,Betula alleghaniensis,whole tree (or vine),train,True,True,False,0.7979145050048828
bioclip,baskauf/11449,Betula alleghaniensis,bark,cross_observation,3,baskauf/11516,Betula alleghaniensis,bark,train,True,True,False,0.7547950744628906
bioclip,baskauf/11449,Betula alleghaniensis,bark,cross_observation,4,baskauf/11511,Betula alleghaniensis,leaf,train,True,True,False,0.7389483451843262
bioclip,baskauf/11449,Betula alleghaniensis,bark,cross_observation,5,baskauf/11719,Betula alleghaniensis,bark,train,True,True,False,0.7057323455810547
bioclip,baskauf/11449,Betula alleghaniensis,bark,cross_observation,6,baskauf/15696,Carpinus caroliniana,leaf,train,False,False,False,0.7036846876144409
bioclip,baskauf/11449,Betula alleghaniensis,bark,cross_observation,7,baskauf/15691,Carpinus caroliniana,twig,train,False,False,False,0.692889928817749
bioclip,baskauf/11449,Betula alleghaniensis,bark,cross_observation,8,baskauf/38144,Betula lenta,leaf,train,False,True,False,0.6882166266441345
bioclip,baskauf/11449,Betula alleghaniensis,bark,cross_observation,9,baskauf/38140,Betula lenta,leaf,train,False,True,False,0.6739693284034729
bioclip,baskauf/11449,Betula alleghaniensis,bark,cross_observation,10,baskauf/12037,Carpinus caroliniana,leaf,train,False,False,False,0.631573498249054
bioclip,baskauf/11492,Tsuga canadensis,whole tree,all,1,baskauf/11493,Tsuga canadensis,bark,test,True,True,True,0.8603756427764893
bioclip,baskauf/11492,Tsuga canadensis,whole tree,all,2,baskauf/11490,Tsuga canadensis,whole tree,train,True,True,False,0.8469412326812744
bioclip,baskauf/11492,Tsuga canadensis,whole tree,all,3,baskauf/11495,Tsuga canadensis,whole tree,train,True,True,False,0.8180080056190491
bioclip,baskauf/11492,Tsuga canadensis,whole tree,all,4,baskauf/11404,Tsuga canadensis,bark,train,True,True,False,0.8028698563575745
bioclip,baskauf/11492,Tsuga canadensis,whole tree,all,5,baskauf/11392,Tsuga canadensis,whole tree,validation,True,True,False,0.7963905334472656
bioclip,baskauf/11492,Tsuga canadensis,whole tree,all,6,baskauf/11394,Tsuga canadensis,leaf,validation,True,True,False,0.7758625149726868
bioclip,baskauf/11492,Tsuga canadensis,whole tree,all,7,baskauf/10805,Tsuga canadensis,cone,train,True,True,False,0.753648042678833
bioclip,baskauf/11492,Tsuga canadensis,whole tree,all,8,baskauf/10536,Tsuga canadensis,cone,train,True,True,False,0.7448389530181885
bioclip,baskauf/11492,Tsuga canadensis,whole tree,all,9,baskauf/10485,Tsuga canadensis,cone,train,True,True,False,0.7159883975982666
bioclip,baskauf/11492,Tsuga canadensis,whole tree,all,10,baskauf/10515,Tsuga canadensis,cone,train,True,True,False,0.712736964225769
bioclip,baskauf/11492,Tsuga canadensis,whole tree,cross_observation,1,baskauf/11490,Tsuga canadensis,whole tree,train,True,True,False,0.8469412326812744
bioclip,baskauf/11492,Tsuga canadensis,whole tree,cross_observation,2,baskauf/11495,Tsuga canadensis,whole tree,train,True,True,False,0.8180080056190491
bioclip,baskauf/11492,Tsuga canadensis,whole tree,cross_observation,3,baskauf/11404,Tsuga canadensis,bark,train,True,True,False,0.8028698563575745
bioclip,baskauf/11492,Tsuga canadensis,whole tree,cross_observation,4,baskauf/11392,Tsuga canadensis,whole tree,validation,True,True,False,0.7963905334472656
bioclip,baskauf/11492,Tsuga canadensis,whole tree,cross_observation,5,baskauf/11394,Tsuga canadensis,leaf,validation,True,True,False,0.7758625149726868
bioclip,baskauf/11492,Tsuga canadensis,whole tree,cross_observation,6,baskauf/10805,Tsuga canadensis,cone,train,True,True,False,0.753648042678833
bioclip,baskauf/11492,Tsuga canadensis,whole tree,cross_observation,7,baskauf/10536,Tsuga canadensis,cone,train,True,True,False,0.7448389530181885
