representation,k,cluster_id,size_all,size_test,species_count,dominant_species,dominant_species_count,species_purity,species_distribution,organ_count,dominant_organ,dominant_organ_count,organ_purity,organ_distribution,bioclip_correct,bioclip_accuracy,bioclip_error_rate,dinov3_correct,dinov3_accuracy,dinov3_error_rate,gpt_5_4_correct,gpt_5_4_accuracy,gpt_5_4_error_rate,gemini_flash_lite_correct,gemini_flash_lite_accuracy,gemini_flash_lite_error_rate,bioclip_error_count,bioclip_error_enrichment,bioclip_error_p,all_four_wrong_count,all_four_wrong_rate,all_four_wrong_enrichment,all_four_wrong_p,bioclip_error_q,all_four_wrong_q,fdr_error_enriched,descriptive_error_enriched
dinov3,50,13,65,7,39,Carpinus caroliniana,6,0.09230769230769231,"{""Carpinus caroliniana"": 6, ""Fagus grandifolia"": 4, ""Dirca palustris"": 4, ""Betula alleghaniensis"": 4, ""Acer negundo"": 3, ""Betula lenta"": 3, ""Cephalanthus occidentalis"": 2, ""Prunus serotina"": 2, ""Amelanchier arborea"": 2, ""Pinus strobus"": 2, ""Carya ovata"": 2, ""Acer rubrum"": 2, ""Carya cordiformis"": 2, ""Rhus glabra"": 2, ""Viburnum lantanoides"": 1, ""Cornus amomum"": 1, ""Celtis occidentalis"": 1, ""Rhus aromatica"": 1, ""Ailanthus altissima"": 1, ""Salix nigra"": 1, ""Populus tremuloides"": 1, ""Rhus copallinum"": 1, ""Sorbus americana"": 1, ""Pyrus calleryana"": 1, ""Toxicodendron radicans"": 1, ""Platanus occidentalis"": 1, ""Tsuga canadensis"": 1, ""Ilex verticillata"": 1, ""Picea rubens"": 1, ""Fraxinus pennsylvanica"": 1, ""Fraxinus americana"": 1, ""Lindera benzoin"": 1, ""Ostrya virginiana"": 1, ""Lonicera morrowii"": 1, ""Sambucus nigra"": 1, ""Robinia pseudoacacia"": 1, ""Gymnocladus dioicus"": 1, ""Cornus florida"": 1, ""Ulmus americana"": 1}",3,bark,63,0.9692307692307692,"{""bark"": 63, ""twig"": 1, ""leaf"": 1}",5,0.7142857142857143,0.2857142857142857,1,0.14285714285714285,0.8571428571428572,3,0.42857142857142855,0.5714285714285714,3,0.42857142857142855,0.5714285714285714,2,2.0095238095238095,0.26061952314435366,1,0.14285714285714285,1.773109243697479,0.4494914210187285,1.0,1.0,False,True
dinov3,50,14,40,7,11,Carpinus caroliniana,13,0.325,"{""Carpinus caroliniana"": 13, ""Salix nigra"": 6, ""Populus deltoides"": 5, ""Ostrya virginiana"": 4, ""Carya cordiformis"": 3, ""Betula alleghaniensis"": 2, ""Castanea dentata"": 2, ""Juglans nigra"": 2, ""Quercus palustris"": 1, ""Carya ovata"": 1, ""Prunus serotina"": 1}",3,inflorescence,27,0.675,"{""inflorescence"": 27, ""fruit"": 12, ""twig"": 1}",7,1.0,0.0,6,0.8571428571428571,0.1428571428571429,3,0.42857142857142855,0.5714285714285714,4,0.5714285714285714,0.4285714285714286,0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,50,15,32,1,7,Fagus grandifolia,12,0.375,"{""Fagus grandifolia"": 12, ""Quercus bicolor"": 11, ""Nyssa sylvatica"": 3, ""Quercus muehlenbergii"": 3, ""Toxicodendron radicans"": 1, ""Castanea dentata"": 1, ""Populus deltoides"": 1}",2,leaf,29,0.90625,"{""leaf"": 29, ""twig"": 3}",1,1.0,0.0,1,1.0,0.0,0,0.0,1.0,1,1.0,0.0,0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,50,16,18,2,8,Gleditsia triacanthos,8,0.4444444444444444,"{""Gleditsia triacanthos"": 8, ""Robinia pseudoacacia"": 3, ""Zanthoxylum americanum"": 2, ""Acer negundo"": 1, ""Yucca filamentosa"": 1, ""Pyrus calleryana"": 1, ""Cephalanthus occidentalis"": 1, ""Dirca palustris"": 1}",3,twig,9,0.5,"{""twig"": 9, ""bark"": 8, ""leaf"": 1}",2,1.0,0.0,2,1.0,0.0,2,1.0,0.0,2,1.0,0.0,0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,50,17,23,3,5,Cornus florida,13,0.5652173913043478,"{""Cornus florida"": 13, ""Rhus aromatica"": 4, ""Lindera benzoin"": 3, ""Ilex verticillata"": 2, ""Sorbus americana"": 1}",4,fruit,17,0.7391304347826086,"{""fruit"": 17, ""twig"": 3, ""whole tree (or vine)"": 2, ""leaf"": 1}",3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,2,0.6666666666666666,0.33333333333333337,0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,50,18,37,4,21,Cercis canadensis,5,0.13513513513513514,"{""Cercis canadensis"": 5, ""Populus tremuloides"": 4, ""Acer rubrum"": 3, ""Platanus occidentalis"": 3, ""Fagus grandifolia"": 2, ""Pyrus calleryana"": 2, ""Amelanchier arborea"": 2, ""Juglans cinerea"": 2, ""Salix nigra"": 2, ""Juniperus virginiana"": 1, ""Yucca filamentosa"": 1, ""Sassafras albidum"": 1, ""Fraxinus americana"": 1, ""Cornus amomum"": 1, ""Lonicera morrowii"": 1, ""Ilex verticillata"": 1, ""Sorbus americana"": 1, ""Cephalanthus occidentalis"": 1, ""Zanthoxylum americanum"": 1, ""Rhus aromatica"": 1, ""Lindera benzoin"": 1}",5,whole tree (or vine),33,0.8918918918918919,"{""whole tree (or vine)"": 33, ""leaf"": 1, ""whole tree"": 1, ""fruit"": 1, ""inflorescence"": 1}",4,1.0,0.0,3,0.75,0.25,3,0.75,0.25,3,0.75,0.25,0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,50,19,9,0,1,Juniperus virginiana,9,1.0,"{""Juniperus virginiana"": 9}",3,cone,7,0.7777777777777778,"{""cone"": 7, ""leaf"": 1, ""twig"": 1}",0,,,0,,,0,,,0,,,0,,1.0,0,,,1.0,1.0,1.0,False,False
dinov3,50,20,32,2,13,Yucca filamentosa,6,0.1875,"{""Yucca filamentosa"": 6, ""Ailanthus altissima"": 4, ""Ulmus americana"": 4, ""Acer rubrum"": 3, ""Carpinus caroliniana"": 2, ""Fagus grandifolia"": 2, ""Fraxinus americana"": 2, ""Fraxinus pennsylvanica"": 2, ""Fraxinus quadrangulata"": 2, ""Ulmus rubra"": 2, ""Acer negundo"": 1, ""Acer saccharum"": 1, ""Ostrya virginiana"": 1}",4,fruit,24,0.75,"{""fruit"": 24, ""inflorescence"": 6, ""whole tree (or vine)"": 1, ""whole plant"": 1}",2,1.0,0.0,2,1.0,0.0,0,0.0,1.0,1,0.5,0.5,0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,50,21,30,7,5,Robinia pseudoacacia,9,0.3,"{""Robinia pseudoacacia"": 9, ""Cercis canadensis"": 8, ""Amelanchier arborea"": 6, ""Pyrus calleryana"": 6, ""Viburnum lantanoides"": 1}",2,inflorescence,29,0.9666666666666667,"{""inflorescence"": 29, ""twig"": 1}",7,1.0,0.0,7,1.0,0.0,7,1.0,0.0,7,1.0,0.0,0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,50,22,35,1,11,Juglans cinerea,15,0.42857142857142855,"{""Juglans cinerea"": 15, ""Gymnocladus dioicus"": 3, ""Carya cordiformis"": 3, ""Pyrus calleryana"": 3, ""Castanea dentata"": 2, ""Ginkgo biloba"": 2, ""Carya ovata"": 2, ""Juglans nigra"": 2, ""Fagus grandifolia"": 1, ""Platanus occidentalis"": 1, ""Ulmus americana"": 1}",4,fruit,21,0.6,"{""fruit"": 21, ""seed"": 11, ""cone"": 2, ""twig"": 1}",1,1.0,0.0,0,0.0,1.0,1,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,50,23,17,3,5,Sambucus racemosa,6,0.35294117647058826,"{""Sambucus racemosa"": 6, ""Sambucus nigra"": 5, ""Sorbus americana"": 4, ""Rhus copallinum"": 1, ""Rhus glabra"": 1}",2,inflorescence,11,0.6470588235294118,"{""inflorescence"": 11, ""fruit"": 6}",3,1.0,0.0,2,0.6666666666666666,0.33333333333333337,1,0.3333333333333333,0.6666666666666667,2,0.6666666666666666,0.33333333333333337,0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,50,24,32,2,20,Robinia pseudoacacia,3,0.09375,"{""Robinia pseudoacacia"": 3, ""Quercus alba"": 3, ""Quercus palustris"": 3, ""Quercus rubra"": 3, ""Acer saccharum"": 2, ""Fraxinus pennsylvanica"": 2, ""Quercus macrocarpa"": 2, ""Carya cordiformis"": 2, ""Celtis occidentalis"": 1, ""Salix nigra"": 1, ""Populus tremuloides"": 1, ""Populus deltoides"": 1, ""Prunus serotina"": 1, ""Juglans cinerea"": 1, ""Fraxinus americana"": 1, ""Sassafras albidum"": 1, ""Betula lenta"": 1, ""Quercus bicolor"": 1, ""Gymnocladus dioicus"": 1, ""Ulmus americana"": 1}",2,whole tree (or vine),31,0.96875,"{""whole tree (or vine)"": 31, ""leaf"": 1}",1,0.5,0.5,1,0.5,0.5,0,0.0,1.0,1,0.5,0.5,1,3.5166666666666666,0.26472579553148273,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,50,25,38,2,26,Quercus bicolor,4,0.10526315789473684,"{""Quercus bicolor"": 4, ""Dirca palustris"": 2, ""Acer saccharum"": 2, ""Ailanthus altissima"": 2, ""Toxicodendron radicans"": 2, ""Cephalanthus occidentalis"": 2, ""Quercus macrocarpa"": 2, ""Quercus muehlenbergii"": 2, ""Quercus rubra"": 2, ""Carya ovata"": 2, ""Sassafras albidum"": 1, ""Populus tremuloides"": 1, ""Zanthoxylum americanum"": 1, ""Platanus occidentalis"": 1, ""Fraxinus pennsylvanica"": 1, ""Fraxinus americana"": 1, ""Acer negundo"": 1, ""Lindera benzoin"": 1, ""Acer rubrum"": 1, ""Quercus alba"": 1, ""Robinia pseudoacacia"": 1, ""Cercis canadensis"": 1, ""Cornus amomum"": 1, ""Ilex verticillata"": 1, ""Rhus copallinum"": 1, ""Quercus palustris"": 1}",1,leaf,38,1.0,"{""leaf"": 38}",1,0.5,0.5,1,0.5,0.5,1,0.5,0.5,0,0.0,1.0,1,3.5166666666666666,0.26472579553148273,1,0.5,6.205882352941177,0.1549988715865493,1.0,1.0,False,False
dinov3,50,26,53,8,28,Platanus occidentalis,5,0.09433962264150944,"{""Platanus occidentalis"": 5, ""Acer saccharum"": 4, ""Fagus grandifolia"": 4, ""Gymnocladus dioicus"": 3, ""Ailanthus altissima"": 3, ""Cornus amomum"": 3, ""Juglans cinerea"": 3, ""Pyrus calleryana"": 2, ""Prunus serotina"": 2, ""Amelanchier arborea"": 2, ""Fraxinus pennsylvanica"": 2, ""Quercus alba"": 2, ""Cornus florida"": 2, ""Betula lenta"": 2, ""Castanea dentata"": 1, ""Cercis canadensis"": 1, ""Yucca filamentosa"": 1, ""Quercus palustris"": 1, ""Quercus rubra"": 1, ""Nyssa sylvatica"": 1, ""Juglans nigra"": 1, ""Lindera benzoin"": 1, ""Viburnum lantanoides"": 1, ""Toxicodendron radicans"": 1, ""Rhus glabra"": 1, ""Rhus aromatica"": 1, ""Tilia americana"": 1, ""Celtis occidentalis"": 1}",2,twig,51,0.9622641509433962,"{""twig"": 51, ""bark"": 2}",6,0.75,0.25,1,0.125,0.875,1,0.125,0.875,0,0.0,1.0,2,1.7583333333333333,0.3179511643978663,2,0.25,3.1029411764705883,0.1283614166129865,1.0,1.0,False,True
dinov3,50,27,23,10,3,Gleditsia triacanthos,20,0.8695652173913043,"{""Gleditsia triacanthos"": 20, ""Juglans nigra"": 2, ""Salix nigra"": 1}",4,inflorescence,14,0.6086956521739131,"{""inflorescence"": 14, ""twig"": 4, ""fruit"": 4, ""bark"": 1}",10,1.0,0.0,8,0.8,0.19999999999999996,5,0.5,0.5,9,0.9,0.09999999999999998,0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,50,28,36,5,20,Tsuga canadensis,4,0.1111111111111111,"{""Tsuga canadensis"": 4, ""Castanea dentata"": 3, ""Dirca palustris"": 3, ""Lonicera morrowii"": 3, ""Rhus aromatica"": 2, ""Fraxinus quadrangulata"": 2, ""Lindera benzoin"": 2, ""Juglans cinerea"": 2, ""Tilia americana"": 2, ""Robinia pseudoacacia"": 2, ""Betula lenta"": 2, ""Ilex verticillata"": 1, ""Cornus florida"": 1, ""Ostrya virginiana"": 1, ""Sassafras albidum"": 1, ""Fraxinus americana"": 1, ""Carpinus caroliniana"": 1, ""Zanthoxylum americanum"": 1, ""Betula alleghaniensis"": 1, ""Carya cordiformis"": 1}",3,whole tree (or vine),28,0.7777777777777778,"{""whole tree (or vine)"": 28, ""bark"": 4, ""whole tree"": 4}",4,0.8,0.2,3,0.6,0.4,2,0.4,0.6,2,0.4,0.6,1,1.4066666666666667,0.5391966124909393,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,50,29,29,1,13,Cornus florida,5,0.1724137931034483,"{""Cornus florida"": 5, ""Pyrus calleryana"": 5, ""Nyssa sylvatica"": 4, ""Dirca palustris"": 4, ""Amelanchier arborea"": 2, ""Cephalanthus occidentalis"": 2, ""Acer negundo"": 1, ""Lonicera morrowii"": 1, ""Viburnum lantanoides"": 1, ""Cornus amomum"": 1, ""Gymnocladus dioicus"": 1, ""Lindera benzoin"": 1, ""Prunus serotina"": 1}",4,leaf,25,0.8620689655172413,"{""leaf"": 25, ""whole tree (or vine)"": 2, ""fruit"": 1, ""twig"": 1}",1,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,50,30,45,5,11,Carpinus caroliniana,12,0.26666666666666666,"{""Carpinus caroliniana"": 12, ""Ulmus americana"": 9, ""Ostrya virginiana"": 5, ""Betula alleghaniensis"": 4, ""Viburnum lantanoides"": 4, ""Betula lenta"": 3, ""Ulmus rubra"": 3, ""Tilia americana"": 2, ""Acer rubrum"": 1, ""Fagus grandifolia"": 1, ""Celtis occidentalis"": 1}",3,leaf,37,0.8222222222222222,"{""leaf"": 37, ""twig"": 6, ""fruit"": 2}",5,1.0,0.0,2,0.4,0.6,0,0.0,1.0,2,0.4,0.6,0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,50,31,28,7,12,Sorbus americana,5,0.17857142857142858,"{""Sorbus americana"": 5, ""Ilex verticillata"": 4, ""Cornus amomum"": 4, ""Pyrus calleryana"": 3, ""Cephalanthus occidentalis"": 3, ""Sambucus nigra"": 2, ""Sambucus racemosa"": 2, ""Rhus aromatica"": 1, ""Viburnum lantanoides"": 1, ""Prunus serotina"": 1, ""Ailanthus altissima"": 1, ""Tilia americana"": 1}",2,inflorescence,26,0.9285714285714286,"{""inflorescence"": 26, ""twig"": 2}",7,1.0,0.0,5,0.7142857142857143,0.2857142857142857,4,0.5714285714285714,0.4285714285714286,4,0.5714285714285714,0.4285714285714286,0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,50,32,48,8,23,Quercus palustris,7,0.14583333333333334,"{""Quercus palustris"": 7, ""Quercus rubra"": 4, ""Fagus grandifolia"": 4, ""Nyssa sylvatica"": 3, ""Juglans nigra"": 3, ""Quercus alba"": 3, ""Acer negundo"": 2, ""Populus deltoides"": 2, ""Fraxinus americana"": 2, ""Ginkgo biloba"": 2, ""Quercus macrocarpa"": 2, ""Gymnocladus dioicus"": 2, ""Celtis occidentalis"": 2, ""Acer rubrum"": 1, ""Quercus bicolor"": 1, ""Gleditsia triacanthos"": 1, ""Aesculus glabra"": 1, ""Cercis canadensis"": 1, ""Cornus florida"": 1, ""Fraxinus pennsylvanica"": 1, ""Platanus occidentalis"": 1, ""Acer saccharum"": 1, ""Tilia americana"": 1}",2,whole tree (or vine),45,0.9375,"{""whole tree (or vine)"": 45, ""whole tree"": 3}",5,0.625,0.375,4,0.5,0.5,2,0.25,0.75,1,0.125,0.875,3,2.6375,0.08862459938381559,2,0.25,3.1029411764705883,0.1283614166129865,0.9778715921145456,1.0,False,True
dinov3,50,33,45,6,20,Quercus alba,6,0.13333333333333333,"{""Quercus alba"": 6, ""Quercus palustris"": 5, ""Quercus rubra"": 5, ""Fraxinus americana"": 4, ""Quercus macrocarpa"": 4, ""Acer saccharum"": 3, ""Juglans nigra"": 2, ""Ostrya virginiana"": 2, ""Fraxinus pennsylvanica"": 2, ""Quercus muehlenbergii"": 2, ""Tilia americana"": 1, ""Platanus occidentalis"": 1, ""Sassafras albidum"": 1, ""Acer negundo"": 1, ""Carya cordiformis"": 1, ""Quercus bicolor"": 1, ""Nyssa sylvatica"": 1, ""Cornus florida"": 1, ""Carpinus caroliniana"": 1, ""Ulmus americana"": 1}",2,whole tree (or vine),44,0.9777777777777777,"{""whole tree (or vine)"": 44, ""bark"": 1}",2,0.3333333333333333,0.6666666666666666,0,0.0,1.0,1,0.16666666666666666,0.8333333333333334,2,0.3333333333333333,0.6666666666666667,4,4.688888888888889,0.004144523742813619,2,0.3333333333333333,4.137254901960784,0.07574610832129453,0.20722618714068097,1.0,False,True
dinov3,50,34,26,7,14,Nyssa sylvatica,4,0.15384615384615385,"{""Nyssa sylvatica"": 4, ""Amelanchier arborea"": 4, ""Cornus amomum"": 3, ""Lonicera morrowii"": 2, ""Viburnum lantanoides"": 2, ""Sassafras albidum"": 2, ""Prunus serotina"": 2, ""Toxicodendron radicans"": 1, ""Ilex verticillata"": 1, ""Sambucus nigra"": 1, ""Sambucus racemosa"": 1, ""Dirca palustris"": 1, ""Tilia americana"": 1, ""Celtis occidentalis"": 1}",2,fruit,24,0.9230769230769231,"{""fruit"": 24, ""twig"": 2}",7,1.0,0.0,2,0.2857142857142857,0.7142857142857143,5,0.7142857142857143,0.2857142857142857,3,0.42857142857142855,0.5714285714285714,0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,50,35,23,4,5,Quercus palustris,18,0.782608695652174,"{""Quercus palustris"": 18, ""Quercus alba"": 2, ""Quercus bicolor"": 1, ""Quercus muehlenbergii"": 1, ""Quercus rubra"": 1}",2,fruit,22,0.9565217391304348,"{""fruit"": 22, ""seed"": 1}",4,1.0,0.0,4,1.0,0.0,1,0.25,0.75,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,50,36,15,2,4,Gymnocladus dioicus,10,0.6666666666666666,"{""Gymnocladus dioicus"": 10, ""Yucca filamentosa"": 2, ""Lonicera morrowii"": 2, ""Fraxinus pennsylvanica"": 1}",2,inflorescence,10,0.6666666666666666,"{""inflorescence"": 10, ""fruit"": 5}",2,1.0,0.0,0,0.0,1.0,2,1.0,0.0,1,0.5,0.5,0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,50,37,13,0,4,Cercis canadensis,8,0.6153846153846154,"{""Cercis canadensis"": 8, ""Gymnocladus dioicus"": 2, ""Robinia pseudoacacia"": 2, ""Gleditsia triacanthos"": 1}",2,fruit,10,0.7692307692307693,"{""fruit"": 10, ""leaf"": 3}",0,,,0,,,0,,,0,,,0,,1.0,0,,,1.0,1.0,1.0,False,False
dinov3,50,38,42,5,21,Fraxinus pennsylvanica,4,0.09523809523809523,"{""Fraxinus pennsylvanica"": 4, ""Lindera benzoin"": 4, ""Quercus bicolor"": 4, ""Populus deltoides"": 3, ""Quercus rubra"": 3, ""Quercus palustris"": 3, ""Acer negundo"": 2, ""Acer rubrum"": 2, ""Fraxinus americana"": 2, ""Quercus muehlenbergii"": 2, ""Quercus macrocarpa"": 2, ""Rhus copallinum"": 2, ""Quercus alba"": 1, ""Fagus grandifolia"": 1, ""Nyssa sylvatica"": 1, ""Sassafras albidum"": 1, ""Cornus florida"": 1, ""Pinus strobus"": 1, ""Rhus aromatica"": 1, ""Ulmus americana"": 1, ""Ulmus rubra"": 1}",4,inflorescence,38,0.9047619047619048,"{""inflorescence"": 38, ""fruit"": 2, ""twig"": 1, ""cone"": 1}",3,0.6,0.4,3,0.6,0.4,0,0.0,1.0,1,0.2,0.8,2,2.8133333333333335,0.14868526714427788,1,0.2,2.4823529411764707,0.3457171763374113,1.0,1.0,False,True
dinov3,50,39,19,5,13,Juglans cinerea,3,0.15789473684210525,"{""Juglans cinerea"": 3, ""Toxicodendron radicans"": 2, ""Quercus muehlenbergii"": 2, ""Quercus palustris"": 2, ""Celtis occidentalis"": 2, ""Acer negundo"": 1, ""Gleditsia triacanthos"": 1, ""Ginkgo biloba"": 1, ""Carya ovata"": 1, ""Prunus serotina"": 1, ""Populus deltoides"": 1, ""Tilia americana"": 1, ""Ulmus rubra"": 1}",3,whole tree (or vine),10,0.5263157894736842,"{""whole tree (or vine)"": 10, ""bark"": 7, ""leaf"": 2}",5,1.0,0.0,0,0.0,1.0,1,0.2,0.8,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,50,40,23,2,4,Pinus strobus,9,0.391304347826087,"{""Pinus strobus"": 9, ""Tsuga canadensis"": 7, ""Picea rubens"": 6, ""Yucca filamentosa"": 1}",3,cone,13,0.5652173913043478,"{""cone"": 13, ""leaf"": 7, ""twig"": 3}",2,1.0,0.0,2,1.0,0.0,1,0.5,0.5,1,0.5,0.5,0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,50,41,47,3,27,Acer saccharum,5,0.10638297872340426,"{""Acer saccharum"": 5, ""Pinus strobus"": 4, ""Juniperus virginiana"": 4, ""Gleditsia triacanthos"": 3, ""Ailanthus altissima"": 3, ""Acer negundo"": 2, ""Tsuga canadensis"": 2, ""Acer rubrum"": 2, ""Robinia pseudoacacia"": 2, ""Ulmus rubra"": 2, ""Cercis canadensis"": 2, ""Gymnocladus dioicus"": 1, ""Cornus amomum"": 1, ""Celtis occidentalis"": 1, ""Rhus copallinum"": 1, ""Sorbus americana"": 1, ""Prunus serotina"": 1, ""Platanus occidentalis"": 1, ""Carpinus caroliniana"": 1, ""Picea rubens"": 1, ""Sassafras albidum"": 1, ""Juglans nigra"": 1, ""Juglans cinerea"": 1, ""Quercus rubra"": 1, ""Nyssa sylvatica"": 1, ""Fagus grandifolia"": 1, ""Quercus alba"": 1}",6,whole tree (or vine),34,0.723404255319149,"{""whole tree (or vine)"": 34, ""whole tree"": 8, ""leaf"": 2, ""fruit"": 1, ""inflorescence"": 1, ""cone"": 1}",3,1.0,0.0,2,0.6666666666666666,0.33333333333333337,2,0.6666666666666666,0.33333333333333337,3,1.0,0.0,0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,50,42,17,2,5,Pyrus calleryana,9,0.5294117647058824,"{""Pyrus calleryana"": 9, ""Zanthoxylum americanum"": 3, ""Ginkgo biloba"": 2, ""Prunus serotina"": 2, ""Tilia americana"": 1}",2,fruit,15,0.8823529411764706,"{""fruit"": 15, ""cone"": 2}",2,1.0,0.0,1,0.5,0.5,2,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,50,43,29,4,7,Fagus grandifolia,11,0.3793103448275862,"{""Fagus grandifolia"": 11, ""Cephalanthus occidentalis"": 10, ""Platanus occidentalis"": 4, ""Toxicodendron radicans"": 1, ""Quercus macrocarpa"": 1, ""Aesculus glabra"": 1, ""Juglans nigra"": 1}",4,inflorescence,15,0.5172413793103449,"{""inflorescence"": 15, ""fruit"": 12, ""twig"": 1, ""leaf"": 1}",4,1.0,0.0,3,0.75,0.25,2,0.5,0.5,2,0.5,0.5,0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,50,44,22,6,7,Nyssa sylvatica,11,0.5,"{""Nyssa sylvatica"": 11, ""Tilia americana"": 4, ""Toxicodendron radicans"": 3, ""Viburnum lantanoides"": 1, ""Cornus amomum"": 1, ""Ginkgo biloba"": 1, ""Amelanchier arborea"": 1}",4,inflorescence,18,0.8181818181818182,"{""inflorescence"": 18, ""leaf"": 2, ""cone"": 1, ""fruit"": 1}",3,0.5,0.5,5,0.8333333333333334,0.16666666666666663,0,0.0,1.0,1,0.16666666666666666,0.8333333333333334,3,3.5166666666666666,0.03873547088162557,1,0.16666666666666666,2.068627450980392,0.39971138994063465,0.9683867720406393,1.0,False,True
dinov3,50,45,17,0,12,Acer rubrum,2,0.11764705882352941,"{""Acer rubrum"": 2, ""Rhus glabra"": 2, ""Platanus occidentalis"": 2, ""Populus deltoides"": 2, ""Ulmus americana"": 2, ""Acer negundo"": 1, ""Rhus copallinum"": 1, ""Ostrya virginiana"": 1, ""Cercis canadensis"": 1, ""Quercus rubra"": 1, ""Sassafras albidum"": 1, ""Ulmus rubra"": 1}",3,inflorescence,8,0.47058823529411764,"{""inflorescence"": 8, ""fruit"": 8, ""leaf"": 1}",0,,,0,,,0,,,0,,,0,,1.0,0,,,1.0,1.0,1.0,False,False
dinov3,50,46,8,0,2,Cornus florida,7,0.875,"{""Cornus florida"": 7, ""Yucca filamentosa"": 1}",2,inflorescence,7,0.875,"{""inflorescence"": 7, ""fruit"": 1}",0,,,0,,,0,,,0,,,0,,1.0,0,,,1.0,1.0,1.0,False,False
dinov3,50,47,19,1,7,Aesculus glabra,8,0.42105263157894735,"{""Aesculus glabra"": 8, ""Carya ovata"": 3, ""Castanea dentata"": 2, ""Carya cordiformis"": 2, ""Juglans cinerea"": 2, ""Rhus glabra"": 1, ""Toxicodendron radicans"": 1}",3,leaf,17,0.8947368421052632,"{""leaf"": 17, ""whole tree (or vine)"": 1, ""twig"": 1}",1,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,False,False
dinov3,50,48,33,4,20,Pyrus calleryana,7,0.21212121212121213,"{""Pyrus calleryana"": 7, ""Tilia americana"": 3, ""Ulmus rubra"": 2, ""Juglans nigra"": 2, ""Ulmus americana"": 2, ""Betula alleghaniensis"": 2, ""Populus deltoides"": 2, ""Celtis occidentalis"": 1, ""Prunus serotina"": 1, ""Fraxinus quadrangulata"": 1, ""Rhus aromatica"": 1, ""Rhus glabra"": 1, ""Quercus muehlenbergii"": 1, ""Viburnum lantanoides"": 1, ""Sambucus racemosa"": 1, ""Ostrya virginiana"": 1, ""Carpinus caroliniana"": 1, ""Betula lenta"": 1, ""Ilex verticillata"": 1, ""Carya cordiformis"": 1}",2,leaf,32,0.9696969696969697,"{""leaf"": 32, ""twig"": 1}",2,0.5,0.5,3,0.75,0.25,0,0.0,1.0,1,0.25,0.75,2,3.5166666666666666,0.09778715921145455,0,0.0,0.0,1.0,0.9778715921145456,1.0,False,False
dinov3,50,49,28,1,5,Gleditsia triacanthos,17,0.6071428571428571,"{""Gleditsia triacanthos"": 17, ""Robinia pseudoacacia"": 6, ""Juglans nigra"": 2, ""Ailanthus altissima"": 2, ""Gymnocladus dioicus"": 1}",5,leaf,15,0.5357142857142857,"{""leaf"": 15, ""twig"": 6, ""inflorescence"": 3, ""fruit"": 3, ""whole tree (or vine)"": 1}",1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,False,False
